,lat,lon,place_name,total_facility_available_name,large_range_category
11126,37.6167064,126.9128841,은혜어린이집,장애인 전용 주차구역,학교
11123,37.5769511,127.08533670000001,은혜삐아제어린이집,장애인 전용 주차구역,학교
1451,37.542398,126.95345379999999,이마트 마포공덕점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
27918,37.55026581355625,127.10313451743252,서울장로회신학대학교우편취급국,장애인 전용 주차구역,우체국
11119,37.5858359,126.9151768,은현교회 어린이집,장애인 전용 주차구역,학교
1454,37.6138355,127.0775187,이마트 묵동점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11114,37.488220399999996,126.94947590000001,은하수어린이집,장애인 전용 주차구역,학교
11112,37.6020551,126.9344622,은평초등학교,장애인 전용 주차구역,학교
13999,37.52443510000001,126.9693703,통일교세계본부교회,장애인 전용 주차구역,종교집회장
17919,37.493339311049226,126.96067997001877,관악현대아파트,장애인 전용 주차구역,교육원·직업훈련소·학원
27935,37.553820734094046,127.151906988264, 서울장애인종합복지관,장애인 전용 주차구역,복지시설
11106,37.61067050000001,126.9085895,은평중학교,장애인 전용 주차구역,학교
14001,37.6033737,127.09535929999998,평강교회,장애인 전용 주차구역,종교집회장
1461,37.5964905,127.09361799999999,이마트 상봉점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11102,37.63510520000001,126.9293145,은평메디텍고등학교,장애인 전용 주차구역,학교
17914,37.478050831429094,126.960167921747,관악하나님의 교회,장애인 전용 주차구역,종교집회장
11099,37.597305299999995,126.9487707,은파어린이집,장애인 전용 주차구역,학교
14002,37.4918246,126.8450794,평강제일교회,장애인 전용 주차구역,종교집회장
11096,37.623510700000004,127.0286308,은초롱어린이집,장애인 전용 주차구역,학교
1464,37.539935299999996,127.05352179999998,이마트 성수점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
27899,37.48308954040176,127.08651666267315,서울일원본동우체국,장애인 전용 주차구역,우체국
1443,37.60297050000001,126.9189818,월드할인마트,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11136,37.650633299999996,127.0733083,을지초등학교,장애인 전용 주차구역,학교
17938,37.54223369338384,127.12088399832348,광나루리버뷰,장애인 전용 주차구역,일반음식점
1419,37.52987020000001,126.96487590000001,아이파크몰,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
20416,37.58315289082178,127.0731914133896,뉴비젼빌딩,장애인 전용 주차구역,복지시설
17958,37.53563050009575,127.08431898303556,광명빌딩,장애인 전용 주차구역,종합병원
13987,37.5028907,127.03635890000001,충현교회,장애인 전용 주차구역,종교집회장
13988,37.59355,127.0000222,카톨릭교리신학원,장애인 전용 주차구역,교육원·직업훈련소·학원
11164,37.47299870000001,126.90009450000001,이레어린이집,장애인 전용 주차구역,학교
1426,37.5279152,127.0418419,압구정갤러리아백화점EAST,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
27853,37.6948396108732,127.0424422316215,서울인강학교,장애인 전용 주차구역,학교
11161,37.452036,126.9119763,이드 어린이집,장애인 전용 주차구역,학교
17954,37.499594577167976,126.89814752809127,광림빌딩,장애인 전용 주차구역,교육원·직업훈련소·학원
11159,37.566171000000004,126.9473872,이대부속중학교,장애인 전용 주차구역,학교
11092,37.5994376,126.908828,은지어린이집,장애인 전용 주차구역,학교
1430,37.493009,127.0391373,역삼종합시장,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
13990,37.5792347,126.81000139999999,큰나무교회(방화중앙교회),장애인 전용 주차구역,종교집회장
11152,37.5884311,126.92176380000001,응암초등학교,장애인 전용 주차구역,학교
23464,37.57634460285665,126.89321602423081,메디칼빌딩(의원),장애인 전용 주차구역,종합병원
11150,37.59896420000001,126.9184489,응암우리어린이집(녹번어린이집),장애인 전용 주차구역,학교
27876,37.479753473422214,127.01928336035536,서울인재개발원 창의관,장애인 전용 주차구역,교육원·직업훈련소·학원
11145,37.5985295,126.9202692,"응암동 노유자 증축,대수선(은평중앙어린이집)",장애인 전용 주차구역,학교
17942,37.53477756961449,127.13996581282646,광남캐스빌아파트,장애인 전용 주차구역,일반음식점
1437,37.6554297,127.06388999999999,와우쇼핑몰,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11142,37.5505,127.0338625,응봉초등학교,장애인 전용 주차구역,학교
27886,37.58360913309185,126.8844155644079,서울일본인학교(상암일본인학교),장애인 전용 주차구역,학교
13994,37.4880195,127.0173334,큰빛교회,장애인 전용 주차구역,종교집회장
27865,37.64305134096786,127.00913700633278,서울인수초등학교,장애인 전용 주차구역,학교
11013,37.560802100000004,126.8538267,유석초등학교,장애인 전용 주차구역,학교
27963,37.5743226723111,127.01909037125246,서울전문학교,장애인 전용 주차구역,교육원·직업훈련소·학원
11088,37.5111593,126.866955,은정초등학교,장애인 전용 주차구역,학교
11050,37.4819422,127.1325035,육영학교,장애인 전용 주차구역,학교
43904,37.4817722,126.86427990000001,재능유통 화장실,장애인 전용 주차구역,화장실
14012,37.5530975,126.8329246,풍년교회,장애인 전용 주차구역,종교집회장
28028,37.51136681725964,127.0485182781177,서울주요무형문화제전수회관,장애인 전용 주차구역,영화관/공연장
11045,37.4751384,126.91455359999999,육영어린이집,장애인 전용 주차구역,학교
11041,37.6317237,127.0114,유현초등학교,장애인 전용 주차구역,학교
23430,37.49219200256977,126.98847058262749,메디아나기술연구소,장애인 전용 주차구역,일반음식점
1495,37.5969033,127.090322,코스트코,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11038,37.4881794,126.8224619,유한공업고등학교,장애인 전용 주차구역,학교
43884,37.46577960000001,126.87086770000002,고려테크온 화장실,장애인 전용 주차구역,화장실
17891,37.486424395106866,126.9382506765604,관악미르사랑데이케어센터,장애인 전용 주차구역,복지시설
11034,37.4857169,127.13309070000001,유정유치원,장애인 전용 주차구역,학교
28046,37.64168028030997,127.0685897341925,서울중계3동우체국,장애인 전용 주차구역,우체국
43878,37.4557794,126.8821975,금조빌딩 화장실,장애인 전용 주차구역,화장실
11028,37.67382720000001,127.04310670000001,유정어린이집,장애인 전용 주차구역,학교
14017,37.4780456,126.9601733,하나님의 교회,장애인 전용 주차구역,종교집회장
11026,37.6066859,126.92678329999998,유정 유치원(어린이집),장애인 전용 주차구역,학교
1502,37.570354200000004,127.0413866,토우마트2단지,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
28059,37.55526556424598,127.0885647194858,서울중곡3동우편취급국,장애인 전용 주차구역,우체국
11022,37.654523499999996,127.0447324,유유어린이집,장애인 전용 주차구역,학교
11020,37.5404801,126.99071509999999,유성유치원,장애인 전용 주차구역,학교
11018,37.55247429999999,126.8377687,유성어린이집,장애인 전용 주차구역,학교
43867,37.452710499999995,126.88704820000001,금빛공원 화장실,장애인 전용 주차구역,화장실
11051,37.5447188,126.8312982,윤서유치원,장애인 전용 주차구역,학교
28020,37.55634787103251,127.1455969741787,서울종합직업전문학교,장애인 전용 주차구역,교육원·직업훈련소·학원
11055,37.5187823,126.9242655,윤중중학교,장애인 전용 주차구역,학교
17899,37.464557663735725,126.93631539920422,관악실버케어,장애인 전용 주차구역,복지시설
27968,37.57696041772309,126.81893401667926,서울정곡초등학교,장애인 전용 주차구역,학교
11086,37.614379299999996,126.9205069,은정유치원,장애인 전용 주차구역,학교
1469,37.62690070000001,127.061334,이마트 월계점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11083,37.5940317,126.92157879999999,은성유치원,장애인 전용 주차구역,학교
17904,37.48109083167253,126.94647234678524,관악중앙새마을금고,장애인 전용 주차구역,은행
27980,37.57107455803523,126.96212428416294,서울종로경찰서 교남파출소,장애인 전용 주차구역,경찰서
11080,37.5007069,127.0883361,은빛키즈어린이집,장애인 전용 주차구역,학교
43944,37.4342741,126.88635990000002,석수상가 화장실,장애인 전용 주차구역,화장실
11076,37.4905614,126.85711709999998,은비어린이집,장애인 전용 주차구역,학교
1477,37.6008414,126.92053419999999,이마트 은평점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
14006,37.5462643,127.1277733,평성교회,장애인 전용 주차구역,종교집회장
20450,37.455500656624274,126.89986652484035,뉴연세산부인과,장애인 전용 주차구역,종합병원
27989,37.607177679454814,126.96957606612669,서울 종로구 평창문화로 81-5,장애인 전용 주차구역,종교집회장
1479,37.6516448,127.04673259999998,이마트 창동점,장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
27996,37.61001392053886,127.05142274857808,서울종암경찰서 장위지구대,장애인 전용 주차구역,경찰서
11067,37.5032908,126.95995759999998,은로초등학교,장애인 전용 주차구역,학교
11065,37.5401577,126.84073229999998,은도어린이집,장애인 전용 주차구역,학교
43927,37.447970700000006,126.885065,시흥빌딩 화장실,장애인 전용 주차구역,화장실
11062,37.5336422,126.86018119999999,으뜸어린이집,장애인 전용 주차구역,학교
1484,37.4844044,126.8979251,이마트(구로점),장애인 전용 주차구역,수퍼마켓·일용품 등의 도매·소매시장
11060,37.5549104,127.0366365,율화유치원,장애인 전용 주차구역,학교
23439,37.54255130105838,127.1400437101922,메디아카데미,장애인 전용 주차구역,복지시설
28012,37.50757138766335,127.05744175483343,서울종합예술실용학교,장애인 전용 주차구역,교육원·직업훈련소·학원
14009,37.5031156,126.8532376,평화교회,장애인 전용 주차구역,종교집회장
11071,37.59769,126.91846299999999,은명초등학교,장애인 전용 주차구역,학교
10857,37.57617670000001,127.02890719999999,용두초등학교,장애인 전용 주차구역,학교
11508,37.600039,127.0323791,종암교회어린이집,장애인 전용 주차구역,학교
27316,37.588770331507455,127.04717356048012,서울삼육초등학교,장애인 전용 주차구역,학교
11978,37.53489520000001,126.95522539999999,키스톤어린이집,장애인 전용 주차구역,학교
13806,37.4729249,127.05036559999999,종교시설,장애인 전용 주차구역,종교집회장
11976,37.5467186,127.05451629999999,큰별유치원,장애인 전용 주차구역,학교
11974,37.499887799999996,126.9133367,큰별어린이집,장애인 전용 주차구역,학교
18487,37.46980671744433,126.92100025395521,구립우림경로당,장애인 전용 주차구역,복지시설
26641,37.55947159082256,126.95703708357377,서대문장애인종합복지관(북아현동주민센터),장애인 전용 주차구역,복지시설
984,37.572185,126.97686609999998,서울극장,장애인 전용 주차구역,영화관/공연장
11969,37.5420951,127.146041,큰별 어린이집,장애인 전용 주차구역,학교
986,37.5077131,127.10058300000001,서울놀이마당,장애인 전용 주차구역,영화관/공연장
11966,37.661049,127.0358722,크레파스ARTSCHOOL,장애인 전용 주차구역,교육원·직업훈련소·학원
11962,37.5057391,127.10312749999999,코스포스어린이집,장애인 전용 주차구역,학교
11960,37.4647157,126.9030379,코보어린이집,장애인 전용 주차구역,학교
26658,37.497173323969456,126.9986655927678,서래구립주차장,장애인 전용 주차구역,주차장
11957,37.5300486,127.117726,캥거루어린이집,장애인 전용 주차구역,학교
992,37.5584252,126.9879469,서울애니시네마,장애인 전용 주차구역,영화관/공연장
26666,37.49818888582225,126.9864160027943,서래지구대,장애인 전용 주차구역,경찰서
11952,37.5859764,127.0043558,카톨릭대학교,장애인 전용 주차구역,학교
26673,37.46321446580942,127.03518076200649,서림빌딩,장애인 전용 주차구역,일반음식점
11948,37.5759628,126.8145499,치현초등학교,장애인 전용 주차구역,학교
997,37.567161,127.01213200000001,서울패션아트홀,장애인 전용 주차구역,영화관/공연장
11944,37.5627656,126.95273629999998,추계예술대학교,장애인 전용 주차구역,학교
13809,37.5742324,126.96467279999999,종로구문화체육센터,장애인 전용 주차구역,체육관(운동장)
11941,37.6391609,127.0417076,초헌어린이집,장애인 전용 주차구역,학교
26629,37.57586085966407,126.93726221021154,서대문자연사박물관,장애인 전용 주차구역,전시장
11940,37.5622026,127.03309250000001,초코렛유치원,장애인 전용 주차구역,학교
11981,37.503173499999995,127.12510049999999,키즈브레인어린이집,장애인 전용 주차구역,학교
20111,37.61991336401706,127.07308697918593,노인복지시설,장애인 전용 주차구역,복지시설
12020,37.6269902,127.0912869,태랑중학교,장애인 전용 주차구역,학교
26565,37.51249050310214,126.83243665843605,서남프라자,장애인 전용 주차구역,종합병원
18505,37.56687196704483,126.81600643084292,구립일심경로당,장애인 전용 주차구역,복지시설
13798,37.49322479999999,126.9139216,제일교회,장애인 전용 주차구역,종교집회장
12014,37.5670452,126.85254450000001,탑산초등학교,장애인 전용 주차구역,학교
26577,37.568044252390976,126.93154123155266,서대문SLP,장애인 전용 주차구역,교육원·직업훈련소·학원
13800,37.4953157,126.9381896,제일성민교회,장애인 전용 주차구역,종교집회장
12010,37.53491210000001,127.1395729,타워빌 (대일학원),장애인 전용 주차구역,교육원·직업훈련소·학원
12008,37.567351,126.81350649999999,키즈하우스어린이집,장애인 전용 주차구역,학교
23772,37.527196793412344,126.87469197547888,목동 CGV,장애인 전용 주차구역,영화관/공연장
26585,37.56535184944555,126.93114980014248,서대문구립 우정경로당,장애인 전용 주차구역,복지시설
26586,37.572953542907015,126.95554868603381,서대문구립이진아기념도서관,장애인 전용 주차구역,도서관
20101,37.50408294481653,126.8915773548478,노유자시설(아동관련시설),장애인 전용 주차구역,학교
12002,37.53391729999999,127.07871599999999,키즈팜어린이집,장애인 전용 주차구역,학교
12000,37.530425,126.8555396,키즈킹덤어린이집,장애인 전용 주차구역,학교
970,37.5568322,127.0063426,서울 신라호텔 다이너스티홀,장애인 전용 주차구역,영화관/공연장
26600,37.580605254328255,126.93353130974691,서대문문화체육회관,장애인 전용 주차구역,영화관/공연장
972,37.5121532,127.0754598,서울 잠실 학생체육관,장애인 전용 주차구역,영화관/공연장
11990,37.5586032,127.0911261,키즈용맹어린이집,장애인 전용 주차구역,학교
11988,37.5099333,127.1165479,키즈온어린이집,장애인 전용 주차구역,학교
18496,37.54816379266953,127.15366989156901,구립원더풀경로당,장애인 전용 주차구역,복지시설
977,37.4669827,127.03253959999999,서울교육문화회관 대극장,장애인 전용 주차구역,영화관/공연장
11984,37.5585751,126.8438077,키즈어린이집,장애인 전용 주차구역,학교
26623,37.582866019565046,126.91300571616868,서대문소방서11안전센터,장애인 전용 주차구역,경찰서
1002,37.4857831,127.08235330000001,세라믹팔레스홀,장애인 전용 주차구역,영화관/공연장
20116,37.65915449133921,127.07071375581312,노인복지시설(경인빌딩),장애인 전용 주차구역,복지시설
26694,37.57789043713552,126.91020396455656,서부프라자(우리은행),장애인 전용 주차구역,학교
11891,37.5286474,127.0452648,청담중학교,장애인 전용 주차구역,학교
23741,37.479539564191256,127.03903693469758,모창빌딩,장애인 전용 주차구역,종합병원
11888,37.4996766,127.0298291,청담어학원(백송빌딩),장애인 전용 주차구역,교육원·직업훈련소·학원
26755,37.61846291406025,127.07572245659875,서울공릉동우체국,장애인 전용 주차구역,우체국
13822,37.494899600000004,126.9057827,주님의교회,장애인 전용 주차구역,종교집회장
11883,37.5132157,127.12347630000001,청담어학원,장애인 전용 주차구역,교육원·직업훈련소·학원
18441,37.5129548999012,126.82707425194714,구립양천노인요양센터,장애인 전용 주차구역,복지시설
11881,37.5193657,127.0465595,청담몬테소리 유치원,장애인 전용 주차구역,학교
13825,37.4842851,126.9710905,주현교회,장애인 전용 주차구역,종교집회장
20143,37.58032642057158,127.02184519570729,노인요양시설케어월,장애인 전용 주차구역,복지시설
11875,37.5251014,127.04930900000001,청담도서관,장애인 전용 주차구역,도서관
26774,37.627549240998505,127.07450822196849,서울공연초등학교,장애인 전용 주차구역,학교
18437,37.53227832051552,127.14137310761278,구립약수경로당,장애인 전용 주차구역,복지시설
23734,37.54969987750014,126.919956373573,모노빌딩,장애인 전용 주차구역,일반음식점
1031,37.4692769,126.89707630000001,시티렉스(CT-LEX),장애인 전용 주차구역,영화관/공연장
11869,37.52692920000001,127.04241200000001,청담고등학교,장애인 전용 주차구역,학교
1032,37.5811843,127.0029436,아르코(ArKo)예술극장,장애인 전용 주차구역,영화관/공연장
26785,37.50017190705441,127.02907314619318,서울공자아카데미&한국리더쉽센터 평생교육원,장애인 전용 주차구역,교육원·직업훈련소·학원
11866,37.471305900000004,126.9189696,청능어린이집,장애인 전용 주차구역,학교
11864,37.547332,127.13652179999998,천호초등학교,장애인 전용 주차구역,학교
26794,37.48600783720949,126.93436598547113,서울관악경찰서 당곡지구대,장애인 전용 주차구역,경찰서
1035,37.51289860000001,127.0571338,아티움,장애인 전용 주차구역,영화관/공연장
13830,37.560651799999995,127.0221209,중구청소년수련관,장애인 전용 주차구역,수련시설
18450,37.539847616775695,126.89387457724524,구립양평4가 경로당,장애인 전용 주차구역,복지시설
11894,37.5887973,127.0509705,청량고등학교,장애인 전용 주차구역,학교
13819,37.4680093,126.90178780000001,주는교회,장애인 전용 주차구역,종교집회장
1020,37.5586439,127.1117098,쉐라톤그랜드워커힐호텔 워커힐씨어터,장애인 전용 주차구역,영화관/공연장
11935,37.6036224,127.0997145,초원어린이집,장애인 전용 주차구역,학교
11933,37.5424549,127.13415239999999,초롱어린이집,장애인 전용 주차구역,학교
26700,37.59496995395853,126.91060014326088,서북교회,장애인 전용 주차구역,종교집회장
26704,37.492267826870815,127.00999609186428,서안빌딩,장애인 전용 주차구역,일반음식점
11928,37.5254504,127.026684,초등학교 수학학원(CMS),장애인 전용 주차구역,교육원·직업훈련소·학원
1007,37.5764761,127.0039365,세종문화회관,장애인 전용 주차구역,영화관/공연장
26708,37.55364589171284,127.15608941611313,서울강동경찰서 명일파출소,장애인 전용 주차구역,경찰서
20125,37.65888049405482,127.06460273359801,노인복지시설(대광빌딩),장애인 전용 주차구역,복지시설
11924,37.6584515,127.022177,초당초,장애인 전용 주차구역,학교
11923,37.6277212,127.0379119,청화어린이집,장애인 전용 주차구역,학교
11921,37.6667222,127.06309040000001,청원고등학교,장애인 전용 주차구역,학교
13796,37.583113299999994,127.0336602,제기동천주교회,장애인 전용 주차구역,종교집회장
13813,37.5008872,127.148395,좋은나무교회,장애인 전용 주차구역,종교집회장
11917,37.6514848,127.07436609999999,청암중고등학교,장애인 전용 주차구역,학교
26724,37.53291073052346,126.86313769033191,서울강서경찰서 곰달래지구대,장애인 전용 주차구역,경찰서
11912,37.498255900000004,127.0601115,청솔학원,장애인 전용 주차구역,교육원·직업훈련소·학원
1016,37.48957720000001,127.1107344,송파 청소년 수련관,장애인 전용 주차구역,영화관/공연장
11907,37.595733,127.0822203,청색시대미술학원,장애인 전용 주차구역,교육원·직업훈련소·학원
26735,37.55049927906713,127.09094461541031,서울경안우편취급국,장애인 전용 주차구역,우체국
13816,37.547515399999995,126.86274089999999,좋은샘교회,장애인 전용 주차구역,종교집회장
11903,37.532518599999996,127.11546440000001,청복어린이집,장애인 전용 주차구역,학교
11901,37.601246100000004,126.9484998,청목어린이집,장애인 전용 주차구역,학교
20138,37.663868328007496,127.02779041972052,노인복지시설방학동성당,장애인 전용 주차구역,복지시설
26748,37.5328698484637,126.88569771419348,서울경인초등학교,장애인 전용 주차구역,학교
18462,37.53043379004069,126.84212617382366,구립예촌경로당,장애인 전용 주차구역,복지시설
12022,37.6263696,127.09072079999999,태랑초등학교,장애인 전용 주차구역,학교
26560,37.491824501679936,127.01033978775615,서귀포 오분작전복뚝배기,장애인 전용 주차구역,일반음식점
962,37.5119444,127.1009753,샤롯데씨어터,장애인 전용 주차구역,영화관/공연장
26378,37.51995383755841,127.03113507395092,새마을식당도산대로점,장애인 전용 주차구역,일반음식점
12139,37.6556153,127.04150459999998,플러스어학원,장애인 전용 주차구역,교육원·직업훈련소·학원
12137,37.587975899999996,127.07772390000001,프리오리어린이집,장애인 전용 주차구역,학교
905,37.6424093,127.0298017,메가박스 수유,장애인 전용 주차구역,영화관/공연장
13775,37.5507502,127.12487340000001,점자도서관,장애인 전용 주차구역,도서관
12134,37.65787720000001,127.0662895,프리모빌딩(강남청솔학원),장애인 전용 주차구역,교육원·직업훈련소·학원
26389,37.58271350307549,127.08359766869414,새보화어린이집,장애인 전용 주차구역,학교
12132,37.5561336,126.81157890000001,프란치스코어린이집,장애인 전용 주차구역,학교
26390,37.533081141598565,126.8305758458587,새서울주차장,장애인 전용 주차구역,주차장
26396,37.548960825388214,127.14758786079071,새예루살렘관,장애인 전용 주차구역,교육원·직업훈련소·학원
12126,37.525587,127.1129318,풍성중학교,장애인 전용 주차구역,학교
13777,37.579777,126.98325249999999,정독도서관,장애인 전용 주차구역,도서관
18560,37.5095284805152,126.93577503093859,구립재영데이케어센터,장애인 전용 주차구역,복지시설
26408,37.47012059328961,127.0436532986815,새한빌딩,장애인 전용 주차구역,학교
909,37.559830700000006,126.9423898,메가박스 신촌,장애인 전용 주차구역,영화관/공연장
12120,37.535245,127.1179413,풍납초등학교,장애인 전용 주차구역,학교
26416,37.458608544772304,126.9057036277026,새한빛,장애인 전용 주차구역,학교
12117,37.5257278,127.11646640000001,풍납중학교,장애인 전용 주차구역,학교
26427,37.581532146394075,127.00233671286007,샘터빌딩,장애인 전용 주차구역,전시장
12112,37.6399892,127.0415588,푸른어린이집,장애인 전용 주차구역,학교
915,37.4848049,126.98168500000001,메가박스 아트나인,장애인 전용 주차구역,영화관/공연장
12109,37.548857500000004,127.15353490000001,푸른숲어린이집,장애인 전용 주차구역,학교
13781,37.6099266,127.01071110000001,정릉4동성당,장애인 전용 주차구역,종교집회장
26377,37.51331202846408,127.0654452712822,새마을금고 연합회관,장애인 전용 주차구역,은행
12144,37.6580144,127.0458164,플러스학원,장애인 전용 주차구역,교육원·직업훈련소·학원
13772,37.54414310000001,126.9117788,절두산순교성지교육관,장애인 전용 주차구역,교육원·직업훈련소·학원
12146,37.57122070000001,126.98369679999999,플렌티어학원,장애인 전용 주차구역,교육원·직업훈련소·학원
26315,37.58017519687003,126.88143663864868,상암동 성당 ,장애인 전용 주차구역,종교집회장
12179,37.6022399,127.08213229999998,하늘빛어린이집,장애인 전용 주차구역,학교
12177,37.604955,126.92808629999999,하나연어린이집,장애인 전용 주차구역,학교
18587,37.61128578526835,126.91647908698263,구산동 1종근생 용도변경,장애인 전용 주차구역,종합병원
26324,37.57758768920908,126.89695007381151,상암월드교회,장애인 전용 주차구역,종교집회장
12173,37.590312899999994,126.9104555,하나몬테소리어린이집,장애인 전용 주차구역,학교
13764,37.5753616,127.06937240000002,장안동성당,장애인 전용 주차구역,종교집회장
26330,37.573527209991774,126.8902858860492,상암카이저 팰리스클래식,장애인 전용 주차구역,복지시설
12170,37.6157033,126.9079957,하나로사랑담어린이집,장애인 전용 주차구역,학교
890,37.5658032,127.0074043,메가박스 동대문,장애인 전용 주차구역,영화관/공연장
12165,37.64159779999999,126.9369375,하나고등학교,장애인 전용 주차구역,학교
12107,37.6010886,127.0820527,푸른솔 몬테소리 어린이집,장애인 전용 주차구역,학교
26339,37.653574143302116,127.06038255411349,상쾌한아침외과,장애인 전용 주차구역,종합병원
23812,37.549728176457634,126.86417522020331,목동RICHSQUARE,장애인 전용 주차구역,종합병원
26348,37.50577973340707,127.0012350338652,상화빌딩,장애인 전용 주차구역,교육원·직업훈련소·학원
895,37.529139799999996,126.87601740000001,메가박스 목동,장애인 전용 주차구역,영화관/공연장
12157,37.5339227,127.1188852,피터팬어린이집,장애인 전용 주차구역,학교
20058,37.62924793057825,127.0596650314527,노원제1장애인주간보호소,장애인 전용 주차구역,복지시설
13769,37.5451381,126.911791,절두산순교박물관영상교육관,장애인 전용 주차구역,교육원·직업훈련소·학원
26358,37.460494144970795,126.9021114253422,새라빌딩,장애인 전용 주차구역,학교
12152,37.5982664,127.07775320000002,피카소어린이집,장애인 전용 주차구역,학교
26365,37.553023093214094,126.82633891178446,새롬프라자,장애인 전용 주차구역,교육원·직업훈련소·학원
12149,37.532286799999994,126.8511078,피노키오어린이집,장애인 전용 주차구역,학교
902,37.593086299999996,127.0747635,메가박스 상봉,장애인 전용 주차구역,영화관/공연장
12163,37.6410955,127.0715138,하계중학교,장애인 전용 주차구역,학교
11856,37.546724,127.1394188,천호중학교,장애인 전용 주차구역,학교
26440,37.64668157408272,127.03913784127384,샘터지역아동센터,장애인 전용 주차구역,복지시설
26444,37.560138285743854,126.92747397019838,생명누리의집,장애인 전용 주차구역,복지시설
12058,37.6274659,126.91819299999999,톰소여어린이집,장애인 전용 주차구역,학교
946,37.510234999999994,127.0446673,민속극장 풍류,장애인 전용 주차구역,영화관/공연장
26513,37.547736078565904,126.93206224624826,서강동자치회관,장애인 전용 주차구역,지역자치센터
12055,37.6059859,127.0243331,토피아어학원,장애인 전용 주차구역,교육원·직업훈련소·학원
12053,37.613537,126.90995159999999,토토어린이집,장애인 전용 주차구역,학교
13788,37.5706033,126.80767490000001,정신교회,장애인 전용 주차구역,종교집회장
949,37.5105408,127.065929,백암아트홀,장애인 전용 주차구역,영화관/공연장
12049,37.532034100000004,127.11588689999999,토성초등학교,장애인 전용 주차구역,학교
952,37.5074584,127.0606539,삼성동 섬유센터 이벤트홀,장애인 전용 주차구역,영화관/공연장
12046,37.5157777,126.86121909999999,테마프라자(씨앤씨학원),장애인 전용 주차구역,교육원·직업훈련소·학원
18515,37.489727219184644,126.82478039574607,구립장애인보호작업시설,장애인 전용 주차구역,복지시설
26535,37.4710467941449,126.88983896422896,서강전문학교,장애인 전용 주차구역,교육원·직업훈련소·학원
956,37.55094879999999,126.92106580000001,상상마당 라이브홀,장애인 전용 주차구역,영화관/공연장
26536,37.51139073693494,127.08318778538231,서경빌딩,장애인 전용 주차구역,교육원·직업훈련소·학원
12041,37.6131016,127.0652578,태영빌딩석계Plus어학원,장애인 전용 주차구역,교육원·직업훈련소·학원
12039,37.5032842,126.89869660000001,태양어린이집,장애인 전용 주차구역,학교
26547,37.55331454988785,126.91976238202065,서교동 관광호텔 ,장애인 전용 주차구역,일반숙박시설
12036,37.49799520000001,126.92689340000001,태성유치원,장애인 전용 주차구역,학교
12035,37.6122398,127.08335109999999,태릉중학교,장애인 전용 주차구역,학교
20090,37.550705954994115,127.12504408685724,노유자시설(노인정),장애인 전용 주차구역,복지시설
13792,37.4933475,127.13336310000001,정원교회,장애인 전용 주차구역,종교집회장
13794,37.606657899999995,127.0194362,정인교회,장애인 전용 주차구역,종교집회장
12027,37.6189744,127.08579070000002,태릉고등학교,장애인 전용 주차구역,학교
12060,37.67394270000001,127.0587656,통통어린이집,장애인 전용 주차구역,학교
13787,37.60153820000001,126.9909061,정법사,장애인 전용 주차구역,종교집회장
26504,37.55146840754552,126.943027035678,서강대학교 토마스 모어관(고시동) ,장애인 전용 주차구역,학교
12064,37.5468903,126.86137820000002,튼튼어린이집,장애인 전용 주차구역,학교
919,37.512487799999995,127.058853,메가박스 코엑스,장애인 전용 주차구역,영화관/공연장
12100,37.5235701,126.8374581,푸르미어린이집,장애인 전용 주차구역,학교
12099,37.5117971,127.0555384,푸르니 강남미래나무 어린이집,장애인 전용 주차구역,학교
26452,37.604126836868076,127.03704537943935,생명의전화종합사회복지관,장애인 전용 주차구역,복지시설
12093,37.6057418,126.92027879999999,평화어린이집,장애인 전용 주차구역,학교
12092,37.63775620000001,127.03060649999999,평강어린이집,장애인 전용 주차구역,학교
20082,37.596361570245364,127.01486552963236,노유자시설,장애인 전용 주차구역,복지시설
930,37.5647012,126.99321509999999,명보아트홀,장애인 전용 주차구역,영화관/공연장
12087,37.495515999999995,126.8969477,펠리스어린이집,장애인 전용 주차구역,학교
18531,37.51198095762709,126.93244303956894,구립장애인보호작업장,장애인 전용 주차구역,복지시설
12084,37.5075259,127.06163909999998,페디아 어학원(다보빌딩),장애인 전용 주차구역,교육원·직업훈련소·학원
13783,37.607864299999996,127.011342,정릉감리교회,장애인 전용 주차구역,종교집회장
935,37.530525399999995,126.88169690000001,목동아이스링크,장애인 전용 주차구역,영화관/공연장
12080,37.5768218,127.0824486,파스카어린이집,장애인 전용 주차구역,학교
