,place_id,place_name,lat,lng,place_address,category
142,220,여의나루역,37.527141,126.93281,서울특별시 영등포구,지하철
143,221,여의도역,37.5215695,126.9243115,서울특별시 영등포구,지하철
144,223,역삼역,37.500326,127.03608700000001,서울특별시 강남구,지하철
145,224,역촌역,37.60631400000001,126.922881,서울특별시 은평구,지하철
146,225,연신내역,37.618812,126.920842,서울특별시 은평구,지하철
147,228,영등포시장역,37.52271760000001,126.9051461,서울특별시 영등포구,지하철
148,229,오금역,37.5022335,127.128354,서울특별시 송파구,지하철
149,231,오목교역,37.524553000000004,126.87505,서울특별시 양천구,지하철
150,235,옥수역,37.540514,127.018698,서울특별시 성동구,지하철
151,236,온수역,37.4921505,126.8236345,서울특별시 구로구,지하철
152,238,왕십리역,37.5611284,127.035505,서울특별시 성동구,지하철
153,242,용마산역,37.57379299999999,127.086818,서울특별시 중랑구,지하철
154,244,우장산역,37.548783,126.83633400000001,서울특별시 강서구,지하철
155,247,월곡역,37.601925,127.04153000000001,서울특별시 성북구,지하철
156,248,을지로3가역,37.566286,126.99177350000001,서울특별시 중구,지하철
157,249,을지로4가역,37.5670145,126.99783049999999,서울특별시 중구,지하철
158,250,을지로입구역,37.566056,126.982662,서울특별시 중구,지하철
159,251,응암역,37.598471999999994,126.91559199999999,서울특별시 은평구,지하철
160,255,이대역,37.556761,126.945857,서울특별시 마포구,지하철
161,256,이촌역,37.5224761,126.9738155,서울특별시 용산구,지하철
162,257,이태원역,37.534533,126.994579,서울특별시 용산구,지하철
163,260,일원역,37.483869,127.08403200000001,서울특별시 강남구,지하철
164,261,잠실역,37.5132612,127.10013359999999,서울특별시 송파구,지하철
165,262,잠원역,37.51296,127.01161100000002,서울특별시 서초구,지하철
166,263,장승배기역,37.504905,126.939191,서울특별시 동작구,지하철
167,265,장지역,37.477699,127.126274,서울특별시 송파구,지하철
168,266,장한평역,37.56147199999999,127.06465700000001,서울특별시 동대문구,지하철
169,270,제기동역,37.578162,127.03489499999999,서울특별시 동대문구,지하철
170,272,종각역,37.570169,126.983099,서울특별시 종로구,지하철
171,273,종로3가역,37.5715,126.99124750000001,서울특별시 종로구,지하철
172,274,종로5가역,37.570988,127.001921,서울특별시 종로구,지하철
173,275,종합운동장역,37.51105099999999,127.073774,서울특별시 송파구,지하철
174,278,중계역,37.645494,127.063907,서울특별시 노원구,지하철
175,279,중곡역,37.565535,127.08408600000001,서울특별시 광진구,지하철
176,282,중화역,37.602571999999995,127.07928500000001,서울특별시 중랑구,지하철
177,283,증산역,37.583933,126.90968600000001,서울특별시 은평구,지하철
178,288,창동역,37.653453999999996,127.047574,서울특별시 도봉구,지하철
179,289,창신역,37.579361,127.015281,서울특별시 종로구,지하철
180,291,천왕역,37.486686,126.83868100000001,서울특별시 구로구,지하철
181,292,천호역,37.5439937,127.12564520000001,서울특별시 강동구,지하철
182,294,청구역,37.5591145,127.0131005,서울특별시 중구,지하철
183,295,청담역,37.51912,127.05193700000001,서울특별시 강남구,지하철
184,296,청량리역,37.581381,127.04895800000001,서울특별시 동대문구,지하철
185,297,총신대입구역,37.486491,126.981876,서울특별시 동작구,지하철
186,298,총신대입구(이수)역,37.48665099999999,126.98216399999998,서울특별시 동작구,지하철
187,299,충무로역,37.5609739,126.9935287,서울특별시 중구,지하철
188,300,충정로역,37.560055,126.963672,서울특별시 서대문구,지하철
189,301,태릉입구역,37.6179085,127.0750345,서울특별시 노원구,지하철
190,304,하계역,37.63595,127.06821299999999,서울특별시 노원구,지하철
191,305,학동역,37.5135304,127.0315341,서울특별시 강남구,지하철
192,306,학여울역,37.496683000000004,127.070549,서울특별시 강남구,지하철
193,307,한강진역,37.539518,127.00173600000001,서울특별시 용산구,지하철
194,309,한성대입구역,37.588374,127.00590700000001,서울특별시 성북구,지하철
195,310,한양대역,37.555600299999995,127.04368319999999,서울특별시 성동구,지하철
196,311,합정역,37.549575299999994,126.91399080000001,서울특별시 마포구,지하철
197,312,행당역,37.557402,127.02963700000001,서울특별시 성동구,지하철
198,313,혜화역,37.58208,127.001892,서울특별시 종로구,지하철
199,314,홍대입구역,37.557527,126.9244669,서울특별시 마포구,지하철
200,315,홍제역,37.588792,126.94409399999999,서울특별시 서대문구,지하철
201,317,화랑대역,37.620513,127.084244,서울특별시 노원구,지하철
202,322,회현역,37.559633899999994,126.97971580000001,서울특별시 중구,지하철
203,323,효창공원앞역,37.539289000000004,126.961339,서울특별시 용산구,지하철
204,10000,A아트홀(구.신연아트홀),37.58326870000001,127.002443,서울특별시 종로구 동숭동 1-37,영화관/공연장
205,10001,BBC씨어터,37.5239298,127.0251432,서울특별시 강남구 신사동  568-2,영화관/공연장
206,10002,BREAK OUT 전용극장,37.5688354,126.988123,서울특별시 종로구 관철동 33-1,영화관/공연장
207,10005,CGV 강남,37.501621,127.0263906,서울특별시 강남구 역삼동 814-6 스타플렉스 4-11층,영화관/공연장
208,10006,CGV 명동,37.5634244,126.9829197,서울특별시 중구 명동2가 83-5 눈스퀘어 8층,영화관/공연장
209,10007,CGV 상암,37.5699509,126.899029,서울특별시 마포구 월드컵로 240,영화관/공연장
210,10008,CGV 송파,37.4787378,127.1211166,서울특별시 송파구 문정동 294 가든파이브 라이프 YOUNG관 10층,영화관/공연장
211,10009,CGV강변,37.52845170000001,127.1253784,서울특별시 강동구 성내로 48,영화관/공연장
212,10010,CGV구로,37.5011769,126.8828472,서울특별시 구로구 구로중앙로 152,영화관/공연장
213,10011,CGV군자,37.5558098,127.0783645,서울특별시 광진구 능동로  289,영화관/공연장
214,10012,CGV대학로,37.5706508,126.9729916,서울특별시 종로구 새문안로 75,영화관/공연장
215,10013,CGV목동,37.5265922,126.8744517,서울특별시 양천구 목동동로 257,영화관/공연장
216,10014,CGV불광,37.60974,126.9289681,서울특별시 은평구 불광로  20,영화관/공연장
217,10015,CGV신촌아트레온,37.5565404,126.9402938,서울특별시 서대문구 신촌로  129,영화관/공연장
218,10016,CGV신한카드아트홀(구 CGV팝아트홀),37.5170517,126.9033332,서울특별시 영등포구 영등포동 4가 442번지 타임스퀘어내 CGV팝아트홀 7층,영화관/공연장
219,10017,CGV압구정,37.5243665,127.0294163,서울특별시 강남구 압구정로30길  45,영화관/공연장
220,10018,CGV영등포,37.5292613,126.9249062,서울특별시 영등포구 여의공원로 101,영화관/공연장
221,10020,CLUB mASS,37.4995522,127.02630790000002,서울특별시 서초구 서초4동 1306-8번지 대동빌딩 B1,영화관/공연장
