,place_id,place_name,lat,lng,place_address,category,facility_id,facility_available_name,facility_is_available
15970,20778,갤러리아백화점WEST(용도변경 및 증축),37.52848904675758,127.0400579962796,서울특별시 강남구 압구정로 343,수퍼마켓·일용품 등의 도매·소매시장,206656,장애인 전용 주차구역,
15982,20781,갤러리 현대,37.5276831195916,127.03579024914268,서울특별시 강남구 언주로172길 23,전시장,206679,장애인 전용 주차구역,
15992,20783,갤러웨이 골프샵(은혜빌딩),37.510309631358965,127.05137689233072,서울특별시 강남구 봉은사로68길 31,일반음식점,206689,장애인 전용 주차구역,
15996,20785,거목노인요양원,37.647771738730896,127.0161947368952,서울특별시 강북구 한천로 1164,복지시설,206704,장애인 전용 주차구역,
16001,20786,거묵빌딩,37.49522980797407,126.95608783263742,서울특별시 동작구 사당로 16,종합병원,206711,장애인 전용 주차구역,
16004,20788,거부빌딩,37.59115751860503,127.0667588776798,서울특별시 동대문구 망우로 122-1,복지시설,206728,장애인 전용 주차구역,
16009,20789,거북빌딩,37.48257934552852,127.01729417146434,서울특별시 서초구 서초중앙로  5,일반음식점,206733,장애인 전용 주차구역,
16014,20791,거산빌딩,37.55839812558178,127.07731402748163,서울특별시 광진구 천호대로 527,일반음식점,206741,장애인 전용 주차구역,
16018,20793,거송경노당,37.49469049684839,127.14852587283256,서울특별시 송파구 마천로46가길 12,복지시설,206754,장애인 전용 주차구역,
16030,20803,거화빌딩,37.55630776111528,126.93452167231187,서울특별시 서대문구 신촌로 73,교육원·직업훈련소·학원,206850,장애인 전용 주차구역,
16031,20811,건넌말공원경로당 ,37.49523695372327,127.12477061397553,서울특별시 송파구 중대로14길 2,복지시설,206948,장애인 전용 주차구역,
16036,20812,건설타운,37.65506997925819,127.05998033062788,서울특별시 노원구 동일로 1421,일반음식점,206953,장애인 전용 주차구역,
16048,20822,게스트하우스고시텔,37.47610629790197,126.89314626845213,서울특별시 금천구 가산로 116,복지시설,207033,장애인 전용 주차구역,
16052,20824,게임빌사옥,37.48271257978413,127.01806303437617,서울특별시 서초구 서초중앙로 4,일반음식점,207046,장애인 전용 주차구역,
16058,20825,겔릭스빌딩,37.562969063808616,127.08107195576936,서울특별시 광진구 긴고랑로 41-1,종합병원,207052,장애인 전용 주차구역,
16061,20828,경기대학교,37.565196493810745,126.96222233842104,서울특별시 서대문구 경기대로9길 24,학교,207088,장애인 전용 주차구역,
16071,20832,경기전자,37.55945933867769,126.85540200407164,서울특별시 강서구 화곡로68길 15,일반음식점,207131,장애인 전용 주차구역,
16073,20833,경남관광호텔,37.57057635236377,127.07099668143776,서울특별시 동대문구 장한로 114,일반숙박시설,207142,장애인 전용 주차구역,
16085,20835,경남쇼핑센터,37.50496162704674,127.0,서울특별시 서초구 신반포로  143,교육원·직업훈련소·학원,207157,장애인 전용 주차구역,
16090,20838,경동고등학교,37.586601870890895,127.01603202418772,서울특별시 성북구 보문로29길 49,학교,207183,장애인 전용 주차구역,
16099,20848,경동프라자,37.57738510949435,127.03792419465843,서울특별시 동대문구 고산자로 424,은행,207266,장애인 전용 주차구역,
16100,20859,경수빌딩,37.53511959369997,126.89845676367977,서울특별시 영등포구 선유동2로 73,일반음식점,207351,장애인 전용 주차구역,
16106,20865,경신빌딩,37.48670068527596,126.91335253519226,서울특별시 관악구 난곡로  367,종합병원,207407,장애인 전용 주차구역,
16109,20867,경아빌딩,37.51527864366589,127.01744197402802,서울특별시 서초구 나루터로 68,일반음식점,207425,장애인 전용 주차구역,
16117,20868,경영관,37.5421911416662,127.07131374250031,서울특별시 광진구 능동로 124,학교,207436,장애인 전용 주차구역,
16123,20869,경외빌딩,37.51381338999136,126.90810454727846,서울특별시 영등포구 영신로 27,교육원·직업훈련소·학원,207446,장애인 전용 주차구역,
16130,20871,경원빌딩,37.52940923342013,126.86451979675851,서울특별시 양천구 목동로 234,교육원·직업훈련소·학원,207462,장애인 전용 주차구역,
16137,20884,경일타운,37.53013837153732,126.84220825367164,서울특별시 강서구 곰달래로  84-2,교육원·직업훈련소·학원,207581,장애인 전용 주차구역,
16138,20885,경진빌딩,37.535138899911324,126.8999637971542,서울특별시 영등포구 양평로 64,일반음식점,207586,장애인 전용 주차구역,
16152,20894,경향교회교육관,37.55721297506326,126.85162626874909,서울특별시 강서구 화곡로63길 19,교육원·직업훈련소·학원,207674,장애인 전용 주차구역,
16154,20897,경희늘푸른요양원,37.66319449279963,127.02736855584688,서울특별시 도봉구 시루봉로 137,복지시설,207695,장애인 전용 주차구역,
16162,20898,경희대학교우체국,37.59109845709271,127.03719743902364,서울특별시 동대문구 회기로 1,우체국,207707,장애인 전용 주차구역,
16176,20911,고덕1동 주민센터,37.557338443456544,127.15173757426365,서울특별시 강동구 고덕로61길 61,지역자치센터,207820,장애인 전용 주차구역,
16183,20917,고덕평생학습관,37.56116910541535,127.15752667442638,서울특별시 강동구 동남로82길 4-56,교육원·직업훈련소·학원,207890,장애인 전용 주차구역,
16190,20919,고려대라이시움,37.58870342243334,127.03169810479416,서울특별시 성북구 안암로 148,학교,207921,장애인 전용 주차구역,
16198,20926,고려수요양병원 금천점,37.48003154933968,126.90643195129049,서울특별시 금천구 남부순환로 1400,종합병원,208002,장애인 전용 주차구역,
16207,20928,고려정형외과의원,37.47594780043532,126.96567247561052,서울특별시 관악구 남부순환로 1952,종합병원,208024,장애인 전용 주차구역,
16209,20929,고려준만학교,37.51257540136454,126.94602910594212,서울특별시 동작구 노량진로 186,교육원·직업훈련소·학원,208032,장애인 전용 주차구역,
16214,20934,고산요양병원,37.56904877046471,127.05673732569777,서울특별시 동대문구 전농로 45,복지시설,208077,장애인 전용 주차구역,
16222,20937,고아원,37.532983376196,127.1424786781719,서울특별시 강동구 천호대로186길 21,복지시설,208100,장애인 전용 주차구역,
16228,20956,골드프라자,37.56523957635553,127.17435498926191,서울특별시 강동구 아리수로93길 9,교육원·직업훈련소·학원,208278,장애인 전용 주차구역,
16232,20960,골든시네마,37.47744337707189,126.98128703356329,서울특별시 동작구 동작대로 8,영화관/공연장,208313,장애인 전용 주차구역,
16248,20964,골든타워빌딩,37.49083578912619,126.82622517476923,서울특별시 구로구 경인로 37,교육원·직업훈련소·학원,208347,장애인 전용 주차구역,
16251,20966,골방집 번동점,37.63443249569403,127.0369425944924,서울특별시 강북구 한천로 926,일반음식점,208356,장애인 전용 주차구역,
16261,20980,공덕e마트(대우월드마크마포),37.54243051933174,126.95336710673081,서울특별시 마포구 백범로 212,수퍼마켓·일용품 등의 도매·소매시장,208458,장애인 전용 주차구역,
16262,20981,공덕동자치회관,37.54222951467874,126.95548998908842,서울특별시 마포구 백범로 227,지역자치센터,208471,장애인 전용 주차구역,
16285,20991,공릉종합사회복지관,37.62958831565961,127.06985648241071,서울특별시 노원구 동일로 1127,복지시설,208594,장애인 전용 주차구역,
16291,20994,공무원연금공단,37.50715313721929,127.04049899438179,서울특별시 강남구 언주로  548,종합병원,208629,장애인 전용 주차구역,
16296,20995,공아트스페이스,37.57275918057432,126.98535650615256,서울특별시 종로구 인사동5길  14,전시장,208639,장애인 전용 주차구역,
16299,20997,공영주차장,37.6178674475245,126.92301860850228,서울특별시 은평구 통일로78길 5-7,주차장,208658,장애인 전용 주차구역,
16305,20999,공원관광호텔-조사거부,37.538283642511615,126.84238117895426,서울특별시 강서구 가로공원로 244,일반숙박시설,208664,장애인 전용 주차구역,
16314,21012,공항경로당,37.5603810085925,126.80907762832972,서울특별시 강서구 공항대로2가길 5-3,복지시설,208761,장애인 전용 주차구역,
16316,21018,공항성산교회,37.56529701273085,126.811428450141,서울특별시 강서구 개화동로23길 111,학교,208814,장애인 전용 주차구역,
16321,21021,공항이마트,37.560925304207466,126.79829683604652,서울특별시 강서구 하늘길 76,수퍼마켓·일용품 등의 도매·소매시장,208837,장애인 전용 주차구역,
16327,21027,관광숙박시설,37.55466853656621,126.93559597865871,서울특별시 마포구 서강로  137,일반숙박시설,208891,장애인 전용 주차구역,
16336,21029,관광숙박시설(더엠호텔),37.56414716134401,126.91328555305857,서울특별시 마포구 월드컵북로 124,일반숙박시설,208917,장애인 전용 주차구역,
16350,21041,관악구평생교육원,37.48294798395389,126.92242459257523,서울특별시 관악구 남부순환로 1546,교육원·직업훈련소·학원,209065,장애인 전용 주차구역,
